id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1,0.009206402078914508,0.0004994871361516116,-0.0012020958452179477,-0.00656660475806449,-0.015808801178363262,-0.006269274489320676,-1.7877359151382115e-05,-0.004191097085181187,0.012313756008406201,-0.009756973302017998,0.00345022574243051,0.006689349989949018,0.006054020850091305,0.002355512730115595,-0.0046266106015717704,-0.0017363467120550232,0.002711341606662186,-0.005942119718689327,-0.006812318866413818,0.0017735210228560351,-0.0028971695407353656,0.00015024266727446027,-0.005761407317579183,0.002061147236962674
2,0.014136744406939333,0.0022897672306376395,0.004264153781434529,-0.006446926711710795,-0.020174384852261102,-0.0059770501306165135,-0.00031557017839181466,-0.0021930199049611226,0.013652598288406379,-0.008616098994591544,0.003821312184737982,0.011999789786004189,0.010110562298060738,0.0033560809576960206,-0.0038470455271509348,0.0012093290946032014,0.0001715975688233568,-0.008940975009871215,-0.0057243246437143095,-0.0028564751073854814,-0.007936788584836207,-0.005031522241547452,-0.00749128402017002,0.00812254629761368
3,0.012093953332646176,0.0013180773248523867,0.004876627651607793,-0.005808121051433595,-0.021296464214154792,-0.006509449985797972,-0.00016300377095913052,-0.0037146704982045572,0.012984646104047847,-0.008745187532218916,0.005117683590011103,0.01058225898278637,0.007720841426955983,0.003878586156702166,-0.004076390109174117,-0.0010729342476441099,0.0012570621963403268,-0.008497792854810596,-0.0063204786426026265,-0.001688683512072151,-0.00867715601084526,-0.0029106597385856786,-0.006671712927721275,0.007307820776529897
4,0.00881014349529534,0.0014599250486812137,0.005308710918946735,-0.007260303133008187,-0.020271295231370997,-0.004362649408139162,0.0005183192237778462,-0.0034278593059782563,0.012145384018730691,-0.005556605485046531,0.0055286253115306916,0.01089353154616891,0.0049113173989665,0.003967329555341438,-0.003131720943738532,-8.566978405215959e-05,0.0019175858451100187,-0.008152065590223023,-0.007188675948039595,0.0005987180624278557,-0.008662156826112282,-0.001981265862120161,-0.004595763915873342,0.006638676703110088
5,0.00762355420353168,0.0018732331952522646,0.0060532562024966765,-0.00778427864446127,-0.01919925640603813,-0.004778841258153669,0.001281730464451639,-0.004087523261768551,0.011576098828326754,-0.004734756297161285,0.005925782911330963,0.010074900887183134,0.003237677347388449,0.0032432180249638387,-0.0030863362271545975,-3.960949619698857e-05,0.002093396202082122,-0.008703937529767225,-0.007440124994472783,0.001007311939012227,-0.008481450089670621,-0.001278637021287448,-0.0038680723880966075,0.0051128064471217755
6,0.006401265849795111,0.0023318442132533295,0.006553754426152458,-0.008062110839812396,-0.01866637126324215,-0.004679150651602198,0.001935842622072906,-0.003920989438370336,0.011154939997682025,-0.0046827750033973286,0.006375923627816272,0.00939460212964275,0.0019606424926812208,0.0027916870376873456,-0.002598571797506778,-0.00021235005961708293,0.0025840152039733975,-0.008973710005518927,-0.007420149652939645,0.0015285298108060766,-0.00801060902776694,-0.0008806482198224551,-0.00304033601908493,0.003964906354356769
7,0.005937551798607806,0.002649417202816933,0.007058039882828586,-0.008418434277339399,-0.018125662689132,-0.004712911830167758,0.0023697674392391824,-0.003426547730713175,0.010838114764381162,-0.0042860306661995015,0.006547673951903205,0.009194077257811736,0.0014430889606770715,0.0025235499417748737,-0.0023857407257327806,-8.064405734690982e-05,0.002564089307599751,-0.009082728424318552,-0.007466479127697869,0.0015302851003964868,-0.007854482762581504,-0.0007200658272764186,-0.0026885165452780694,0.0034417316043832058
8,0.0053296260116070795,0.0027121527176983758,0.007325767403885382,-0.00854953169681977,-0.017992289283950455,-0.004659251742060902,0.0024900079781257855,-0.00317761089771465,0.010354213398563905,-0.0041713724456170515,0.0069906398884335185,0.008825370480360075,0.0010503341409911985,0.002390078473886672,-0.0021833270905966943,-0.0001425663741205663,0.002615797144703643,-0.009137344395253749,-0.007355533941288896,0.0012751888672292073,-0.007605223727284898,-0.00038633909133043326,-0.002527845198924312,0.002798602426361762
9,0.005241948862355617,0.0028087267079277196,0.007354164044029374,-0.00884382241151932,-0.017554278165080123,-0.004803147844474092,0.002610409858872876,-0.002336117195060033,0.009980775052167901,-0.003793314463375684,0.0072282671771601095,0.008639847146079039,0.0008551727428100519,0.0022461284422780636,-0.002221604505944387,-0.0003554368742562557,0.002356844780282626,-0.009029965580573705,-0.007355939823636011,0.0011805061764649954,-0.0073754232306424885,1.9166799551091878e-05,-0.002196281628668503,0.0021853445558790933
10,0.004475494141090566,0.0027738732475795047,0.007393603632568529,-0.008915578855091304,-0.017621713959654416,-0.004597486207454616,0.002591967754811059,-0.0024352104996880793,0.009806786261722962,-0.0036663729151607217,0.007520348704712128,0.008459851008100504,0.0002434082043256113,0.00223075843027202,-0.0020618364882348844,-0.00030202501470146117,0.0028080150621385387,-0.009073493346996657,-0.007284614496224837,0.0014953788255918775,-0.007472908881684025,0.00014727746065061424,-0.001982123984728264,0.0016747647181749425
11,0.004130437799910523,0.00248540540693204,0.007420028436991359,-0.008781881295267009,-0.017552901615587698,-0.00447561479922956,0.002420760313089313,-0.002187323383696407,0.009578060090697515,-0.0033587020138879367,0.00778469296196951,0.008298458488323696,8.450677570220056e-05,0.002276364876550009,-0.0020500867656635955,-0.00019627944892661737,0.0026234830360875117,-0.009241305407322,-0.007091634171459191,0.0012198004316338177,-0.007410294441531821,0.0003554685370746549,-0.0019633770409423004,0.0013790396054355416
12,0.0038353066184905952,0.003163760400196333,0.007580875568827588,-0.009023086130655349,-0.017478778799816245,-0.0040235015774876745,0.002668288894234157,-0.002149822927528776,0.00942917397114444,-0.003384652636016009,0.007778027467050009,0.008262087757554097,-3.082304853267889e-05,0.002286222613803089,-0.0018744899286250575,-0.0003546486767689157,0.002812362870523442,-0.009180319588139427,-0.007423306459538887,0.0011130277635194872,-0.007229126816034107,0.0002037647199786975,-0.0019704594769342867,0.001127152674589698
13,0.003321670175743097,0.0026757788144687105,0.007659416434337869,-0.008929923976499965,-0.017543063921863063,-0.003553587162008671,0.0022167715328390474,-0.002478178676225549,0.009544519436580528,-0.003162618648346902,0.008049850905461233,0.008255975534379026,-0.00011752858404123725,0.0024811159018546863,-0.0019721374354070382,-0.0007545596748993483,0.0027856493633240777,-0.00905646630686852,-0.007606710095983963,0.0011505878664165405,-0.007446029763827829,0.0004236692695676373,-0.001701759503529138,0.0007715043779182654
14,0.0031427027153509827,0.002477443939104915,0.007604113128912908,-0.008909154110487245,-0.017734304331343154,-0.0035127246505845438,0.002280475153923757,-0.002050783579583329,0.009364256868350572,-0.0028228699798181736,0.008090196420130119,0.0081836075442429,-0.00018075384542372524,0.002509103810046233,-0.0019139910964981707,-0.0008215699534201945,0.0027867059092490532,-0.009268767443977513,-0.0076942607358728154,0.0007636403855282351,-0.007609930675856078,0.00019218288558253948,-0.0016190238650865415,0.0004983940961191339
15,0.003149066395603836,0.002860483937740639,0.007390979856424107,-0.008999814714911581,-0.017716693716232076,-0.00315838341585232,0.0022870955447478864,-0.0015437592975419416,0.009152478209900283,-0.0025898767233062557,0.00826167065152423,0.008264251019640985,-0.0004387914892442549,0.002590670477025883,-0.0018024181253576683,-0.00047878419827535664,0.002907262053671949,-0.009049494587789853,-0.007875470805043165,0.0010789023751660721,-0.007481605496255104,0.0004985043403196013,-0.001389198156968853,0.0005131064629908609
16,0.002906459983304209,0.00292104567100611,0.007843820815531068,-0.0088074293328675,-0.017574400007927985,-0.0032928218893569527,0.0026939983513938966,-0.0012324468114788152,0.009146996466545626,-0.002765711056779731,0.007999061967429673,0.007987129200824408,-0.0008349576352772133,0.002654381318256196,-0.0017514584266940722,-0.00041287191744031023,0.003203019558392203,-0.009088729504313926,-0.008300063607629984,0.0016234447026531678,-0.007730864805308043,6.616623953686836e-05,-0.0013144873238259114,0.00014523403175414266
17,0.003553134604986323,0.002603221354350883,0.008045505802293592,-0.008650034098868435,-0.017608488650107737,-0.004207627395708305,0.003104502367413002,-0.000544408451079,0.008833978381591424,-0.0025315827902773437,0.007661843455257027,0.008178112873387978,-0.0008259004207854891,0.0025740489758286403,-0.0017647818668052539,0.00043832016727635224,0.0031864804044627417,-0.008700414863012316,-0.008165471884862734,0.002004512137418742,-0.007607975159165231,0.0005116848154744189,-0.0012325031986569804,0.00041426422282232306
18,0.0037142661293148374,0.002669249787848103,0.008098356944096845,-0.008800695536978823,-0.01730772372245856,-0.003996136029999787,0.0031115899687036925,-0.00015251181824208648,0.008916878346628814,-0.002658822525912663,0.007910412271539262,0.007729774989151746,-0.0009135656711516032,0.002743238764989028,-0.0017715667300044703,0.0006965599751251261,0.0030350269092570604,-0.008541494403000517,-0.008280306872304768,0.0016992439161479212,-0.007891424046952483,0.0005941706407085432,-0.0009415190439183707,0.00013885428849745736
19,0.0028217486793715627,0.0022281262272399785,0.008230822386048052,-0.008531652486008007,-0.017278372290945445,-0.003756555531258456,0.0030519289655169873,-0.00032526310066624715,0.008617613960473372,-0.00259128883256503,0.008208462654265652,0.007408676377821569,-0.0012403025738716871,0.0024721344975612938,-0.0014644514030417318,9.157328114637762e-06,0.003307411578557139,-0.008518832264987682,-0.007828850835851706,0.0019265704607031257,-0.007432540907593627,0.0005943039214552354,-0.000571476189785262,-0.0003391707266989753
20,0.0029232000305838488,0.0016884529900330263,0.00883022608802205,-0.008591542247184876,-0.01743115582456582,-0.0042263149250059235,0.0026714254558122,-0.0004426111265368824,0.008857533707370049,-0.002479548005081387,0.008273044445804723,0.007220939762304673,-0.0011520212781152227,0.00217124909392767,-0.0015785733512231732,-0.00046544289924003356,0.003458986670639785,-0.00858288948382471,-0.007901422760862923,0.002344772839986506,-0.00693235307950053,0.0007376830828401927,-0.00029184156498400927,-0.0010494414227858898
